IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
BLP_INFRA_GNIREP.36,OBS,78.72,,A.ab-1 bis,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.37,OBS,82.22,,A.ab-2 bis,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.38,OBS,91.36,,A.ab-3 a,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.39,OBS,84.11,,A.ab-3 bis,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.40,OBS,97.48,,A.ab-4 bis,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.41,OBS,126.35,,A.ab-5,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.42,GRA,,,A.ab-6,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.43,OBS,259.21,,A.ab-7,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.44,OBS,355.39,,A.ab-8,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.31,OBS,113.98,,AB-100,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.32,OBS,122.48,,AB-100 a,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.33,OBS,138.47,,AB-101,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.34,OBS,159.22,,AB-102,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.35,OBS,115.50,,AB-103,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.73,OBS,65.468,,AB-69 b,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.2,OBS,65.59,,AB-70,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.3,OBS,67.99,,AB-71,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.4,OBS,65.32,,AB-72,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.65,OBS,65.94,,AB-73 bis,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.5,GRA,,,AB-74,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.6,GRA,,,AB-75,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.7,OBS,76.6,,AB-76,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.74,OBS,76.958,,AB-76 a,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.75,OBS,82.160,,AB-77 a,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.8,OBS,92.174,,AB-78,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.9,OBS,69.176,,AB-79 b,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.66,GRA,,,AB-79 bis,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.10,ADAP,,,AB-80,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.11,OBS,68.963,,AB-80 b,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.67,GRA,,,AB-81 bis,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.68,GRA,,,AB-82 a,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.69,ADAP,,,AB-83 bis,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.70,GRA,,,AB-84 bis,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.12,OBS,71.68,,AB-85,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.13,OBS,66.6,,AB-86,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.14,ADAP,,,AB-87,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.78,GRA,,,AB-88 b,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.16,GRA,,,AB-89,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.17,OBS,70.52,,AB-90 a,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.18,OBS,69.50,,AB-90 b,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.64,GRA,,,AB-90 bis,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.76,OBS,71.972,,AB-90 bis I,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.19,OBS,72.578,,AB-91,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.20,OBS,73.124,,AB-92,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.21,OBS,82.631,,AB-93,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.22,OBS,97.29,,AB-94,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.71,GRA,,,AB-95 bis,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.23,OBS,96.42,,AB-96,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.77,OBS,83.855,,AB-96 a,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.24,OBS,88.23,,AB-96 b,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.25,OBS,88.13,,AB-96 c,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.26,OBS,90.75,,AB-97 bis a,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.27,OBS,90.23,,AB-97 bis b,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.28,OBS,93.2,,AB-98,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.29,OBS,95.48,,AB-98 a,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.30,OBS,107.68,,AB-99,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.72,GRA,,,Aa.l3m3-1,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.46,OBS,74.7,,Aa.l3m3-3,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.47,OBS,83.38,,Aa.l3m3-5,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.48,OBS,84.21,,Aa.l3m3-6,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.49,OBS,91.92,,Aa.l3m3-7,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.50,OBS,110.99,,Aa.l3m3-8,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.52,OBS,64.43,,B.d-1,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.58,ADAP,,,B.d-10,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.59,OBS,77.21,,B.d-12,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.60,ADAP,,,B.d-13,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.61,OBS,82.97,,B.d-14,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.62,OBS,87.64,,B.d-15,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.63,ADAP,,,B.d-16,,BLP_INFRA_NIVELLEMENT,
BLP_INFRA_GNIREP.53,OBS,83.52,,B.d-3,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.54,OBS,76.52,,B.d-5,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.55,OBS,85.66,,B.d-7,,BLP_INFRA_NIVELLEMENT,RCNC
BLP_INFRA_GNIREP.57,OBS,67.30,,B.d-8,,BLP_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.53,ADAP,,,A'B'-148,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.54,GRA,,,A'B'-149,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.56,GRA,,,A'B'-151,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.59,ADAP,,,A'B'-155,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.61,OBS,77.243,,A'B'-155 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.143,ADAP,,,A'B'-156,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.66,GRA,,,A'B'-160,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.144,GRA,,,A'B'-161,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.166,GRA,,,A'B'-177,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.91,GRA,,,A'B'-180,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.167,GRA,,,A'B'-180a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.92,GRA,,,A'B'-181,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.168,OBS,152.27,,A'B'-182,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.145,GRA,,,A'B'-183,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.146,GRA,,,A'B'-184,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.147,GRA,,,A'B'-191a,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.148,OBS,,,A'B'-194,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.35,ADAP,,,A.cd-10 bis,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.36,OBS,220.733,,A.cd-11 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.22,OBS,237.239,,A.cd-12,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.37,OBS,253.953,,A.cd-13 bis,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.38,OBS,306.116,,A.cd-14 bis,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.39,ADAP,,,A.cd-15 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.40,OBS,410.369,,A.cd-17 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.23,OBS,421.239,,A.cd-18,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.20,OBS,98.118,,A.cd-6,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.21,ADAP,,,A.cd-7,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.2,OBS,76.93,,AB-146 e,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.52,GRA,,,AB-147,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.3,OBS,108.409,,AB-148,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.4,OBS,85.18,,AB-148 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.5,OBS,87.52,,AB-149,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.6,OBS,106.31,,AB-149 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.55,OBS,129.49,,AB-150,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.57,OBS,73.31,,AB-151,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.7,OBS,71.47,,AB-152,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.8,OBS,73.09,,AB-153,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.9,OBS,78.02,,AB-154,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.10,OBS,79.52,,AB-154 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.58,GRA,,,AB-154 b,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.11,OBS,82.14,,AB-154 c,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.60,OBS,95.78,,AB-155,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.62,GRA,,,AB-156 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.175,OBS,72.09,,AB-158,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.63,OBS,71.22,,AB-158 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.64,OBS,74.73,,AB-159 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.65,OBS,73.78,,AB-159 bis,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.67,OBS,78.97,,AB-160,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.68,OBS,74.46,,AB-160 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.69,OBS,63.93,,AB-160 b,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.42,GRA,,,AB-160 c,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.43,GRA,,,AB-160 d,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.44,GRA,,,AB-160 e,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.45,GRA,,,AB-160 f,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.176,GRA,,,AB-160 g,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.46,GRA,,,AB-161,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.47,GRA,,,AB-161 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.48,GRA,,,AB-161 bis,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.70,ADAP,,,AB-161 bis a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.49,OBS,68.32,,AB-161 bis b,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.50,GRA,,,AB-162,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.51,OBS,65.92,,AB-163,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.177,GRA,,,AB-163 I,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.71,GRA,,,AB-163 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.72,GRA,,,AB-164 ter,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.169,GRA,,,AB-165,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.73,OBS,70.13,,AB-165 ter,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.74,GRA,,,AB-166 ter,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.75,GRA,,,AB-166 ter a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.76,OBS,81.40,,AB-167,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.77,OBS,83.08,,AB-167 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.78,OBS,85.09,,AB-168 bis,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.79,OBS,89.09,,AB-169,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.80,OBS,94.00,,AB-169 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.81,OBS,117.63,,AB-170,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.82,GRA,,,AB-170 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.83,GRA,,,AB-171,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.84,GRA,,,AB-172,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.85,OBS,175.61,,AB-172 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.86,OBS,142.46,,AB-173,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.170,GRA,,,AB-174 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.87,OBS,146.57,,AB-175,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.88,OBS,127.00,,AB-176,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.89,OBS,122.95,,AB-176 a,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.171,GRA,,,AB-177 I,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.90,GRA,,,AB-178,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.12,GRA,,,AB-178 a,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.13,ADAP,,,AB-179,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.14,OBS,138.10,,AB-179 bis,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.15,OBS,114.11,,AB-180,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.172,GRA,,,AB-180 b,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.16,GRA,,,AB-181,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.173,,,,AB-182 I,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.17,ADAP,,,AB-183,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.149,GRA,,,AB-183I,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.18,ADAP,,,AB-184,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.150,GRA,,,AB-184I,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.19,OBS,164.142,,AB-185,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.93,OBS,147.484,,AB-186,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.94,OBS,129.40,,AB-187,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.95,OBS,126.879,,AB-188,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.96,OBS,120.23,,AB-188 a,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.97,GRA,,,AB-188 b,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.98,OBS,113.966,,AB-189,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.99,GRA,,,AB-189 a,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.100,OBS,110.719,,AB-189 b,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.101,OBS,109.208,,AB-190,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.102,GRA,,,AB-190 a,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.103,OBS,91.73,,AB-191,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.151,GRA,,,AB-191 b,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.104,GRA,,,AB-192,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.105,OBS,90.15,,AB-192 a,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.106,OBS,76.22,,AB-193,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.152,GRA,,,AB-194 I,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.107,OBS,124.419,,AB-195,,POYA,NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.108,GRA,,,AB-195 a,,POYA,NIVELLEMENT,
BRL_INFRA_GNIREP.159,GRA,,,Ac.k3l3-1,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.25,OBS,266.64,,Ac.k3l3-10,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.26,GRA,,,Ac.k3l3-11,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.27,OBS,294.24,,Ac.k3l3-13,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.28,GRA,,,Ac.k3l3-14,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.29,OBS,306.35,,Ac.k3l3-15,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.30,OBS,290.57,,Ac.k3l3-16,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.31,OBS,312.20,,Ac.k3l3-17,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.32,OBS,368.21,,Ac.k3l3-18,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.33,OBS,332.16,,Ac.k3l3-19,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.160,OBS,71.03,,Ac.k3l3-2,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.34,OBS,288.93,,Ac.k3l3-20,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.165,OBS,185.32,,Ac.k3l3-21,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.161,OBS,77.39,,Ac.k3l3-4,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.162,OBS,81.44,,Ac.k3l3-5,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.163,OBS,82.10,,Ac.k3l3-6,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.164,OBS,88.25,,Ac.k3l3-7,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.24,OBS,96.12,,Ac.k3l3-8,,BRL_INFRA_NIVELLEMENT,RCNC
BRL_INFRA_GNIREP.109,ADAP,,,B.d-17,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.110,ADAP,,,B.d-18,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.111,ADAP,,,B.d-19,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.112,ADAP,,,B.d-20,,BRL_INFRA_NIVELLEMENT,
BRL_INFRA_GNIREP.113,ADAP,,,B.d-21,,BRL_INFRA_NIVELLEMENT,
